id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18750912,Cosy apartment in the central part of Amsterdam,29993701,Gosia,,Westerpark,52.38539,4.8744,Entire home/apt,100,5,7,23-09-2018,0.26,2,0
18751928,Light appartment in Amsterdam,19679518,Els,,Oostelijk Havengebied - Indische Buurt,52.36519,4.93184,Entire home/apt,100,2,5,25-06-2017,0.13,1,0
18752453,"Modern Art Apartment, 5 min from centre",6365162,Mart,,Oostelijk Havengebied - Indische Buurt,52.37568,4.93094,Private room,77,2,0,,,1,0
18758925,Lovely apartment city centre with huge balcony,13176214,Eveline,,De Baarsjes - Oud-West,52.36782,4.87288,Entire home/apt,150,6,13,07-08-2019,0.36,1,0
18762998,Spacious apartment in Westerpark,17699880,Dennia,,Westerpark,52.38372,4.87288,Entire home/apt,150,4,5,14-08-2018,0.17,1,0
18766480,Prive souterrain room.,130579669,Don,,Bos en Lommer,52.37838,4.85734,Private room,60,2,182,14-03-2020,4.95,2,0
18767664,Entire Home Spacious 1 bedroom in de Pijp,27337344,Amanda,,De Pijp - Rivierenbuurt,52.35176,4.89911,Entire home/apt,135,1,49,23-02-2019,1.33,1,0
18779467,Appartment in western part of town with great view,9957201,Mathilde,,Bos en Lommer,52.37518,4.85632,Entire home/apt,175,7,1,06-04-2018,0.04,1,0
18780017,Vintage style apartment close to Vondelpark,44450371,Sandra,,Zuid,52.3482,4.84897,Entire home/apt,100,3,32,25-02-2020,1.25,1,47
18782409,Lovely apartment in Amsterdam West,19119214,Joost,,De Baarsjes - Oud-West,52.36507,4.85294,Entire home/apt,104,3,3,17-07-2017,0.08,1,0
18784059,"Sunny flat w/ 2 rooftops, sauna, projector & wifi",6974243,José Carlos,,De Baarsjes - Oud-West,52.36508,4.86231,Entire home/apt,175,5,17,23-04-2019,0.46,1,0
18784137,Spacious luxury room in beautiful houseboat,34057581,Maura,,Noord-West,52.40867,4.9005,Private room,120,1,0,,,2,0
18785437,Beautiful canal view apartment in de Pijp,15480306,Irina,,De Pijp - Rivierenbuurt,52.34847,4.89087,Entire home/apt,175,4,25,31-12-2019,0.68,1,0
18787260,"Central apt with balcony, bath & next to Artis Zoo",69971797,BnB Beheer,,Centrum-Oost,52.36765,4.91157,Entire home/apt,100,2,28,12-03-2019,0.76,5,0
18798302,Great house in Amsterdam noord,4726648,Tim,,Oud-Noord,52.39309,4.92516,Entire home/apt,225,3,0,,,1,0
18798860,"Private, spacious and stylish studio for rent!",7326442,Dorothea,,Slotervaart,52.35109,4.83083,Private room,70,4,85,16-03-2020,2.37,1,111
18800259,Spacious warm home (4 rooms) with roofterrace!,112813041,Coen,,De Baarsjes - Oud-West,52.35801,4.85706,Entire home/apt,200,4,17,14-02-2020,0.49,1,0
18800272,Very romantic and authentic houseboat,130872869,Martin,,IJburg - Zeeburgereiland,52.36789,4.96068,Entire home/apt,149,2,8,23-08-2018,0.23,1,0
18800710,Private room in the lovely neighbourhood de Pijp.,39992727,Victor,,De Pijp - Rivierenbuurt,52.35103,4.90419,Private room,65,2,5,21-08-2017,0.13,1,0
18803263,Apartment next to the center of Amsterdam!,84754185,Jesper,,Noord-West,52.40669,4.91643,Entire home/apt,115,2,31,12-01-2020,0.87,1,260
18803356,Authentic private canal view apartment,130896439,Emma,,Centrum-Oost,52.36373,4.90127,Entire home/apt,250,7,0,,,5,0
18803889,Captain's cabin on a houseboat,19088542,Evert Jan,,IJburg - Zeeburgereiland,52.36185,4.99118,Private room,100,2,66,01-06-2020,1.83,1,24
18805687,"Next to Vondelpark, Cosy 4-room light appartment",98774782,Charlotte,,De Baarsjes - Oud-West,52.35912,4.85102,Entire home/apt,150,2,10,25-07-2019,0.27,2,0
18806935,"Quiet, modern, sunny and centrally located flat",74807974,Vera,,Zuid,52.35658,4.85078,Entire home/apt,150,2,4,05-01-2018,0.12,2,0
18807234,Cozy apartment in trendy Old South,130928593,David,,Zuid,52.34884,4.86264,Entire home/apt,160,7,0,,,1,0
18807860,Amazing family dykehouse + parking,1256454,Lana,,Noord-Oost,52.38548,4.95866,Entire home/apt,180,4,1,23-05-2017,0.03,1,0
18808248,Bright 50m2 Pijp apartment,130938452,Femke,,De Pijp - Rivierenbuurt,52.35349,4.90418,Entire home/apt,80,6,1,11-06-2017,0.03,1,0
18808905,Bed and breakfast The Coot,47796138,Corrie,,De Aker - Nieuw Sloten,52.3341,4.80439,Private room,85,2,153,15-03-2020,4.16,1,324
18809243,Sunny ap+Garden+Balcony+15m->centre+Free Parking!,110754528,Marc,,Noord-West,52.40442,4.90916,Entire home/apt,125,3,10,04-08-2019,0.27,1,13
18813749,Amsterdam,59734201,Marissa,,De Baarsjes - Oud-West,52.37138,4.86548,Entire home/apt,120,1,3,28-05-2017,0.08,1,0
18815899,"Ground floor apartment, + sunny private garden",131006965,Kelli,,De Pijp - Rivierenbuurt,52.34697,4.89339,Entire home/apt,180,3,3,06-08-2017,0.09,1,0
18816109,Nice room,21681343,Raffaele,,De Pijp - Rivierenbuurt,52.35225,4.89919,Private room,130,1001,24,25-11-2018,0.72,2,89
18816251,Stylish & Elegant Apartment in Historic Amsterdam,75423633,Morris,,Zuid,52.34814,4.84796,Entire home/apt,139,3,5,24-06-2019,0.14,1,362
18816404,Bright apartment in quiet area,95002688,Quentin,,De Baarsjes - Oud-West,52.36718,4.84988,Entire home/apt,75,3,1,28-05-2017,0.03,1,0
18816460,Amazing City Appartment! ONLY FAMILIES WITH KIDS!,23296415,Maud,,Zuid,52.35256,4.85225,Entire home/apt,211,3,29,19-02-2020,0.82,1,38
18817028,a big (family) house in Amsterdam,88464251,Marieke,,IJburg - Zeeburgereiland,52.34956,5.00093,Entire home/apt,150,2,15,05-01-2020,0.43,1,12
18819082,"Central, Clean & Authentic close to Vondelpark!",131027702,Ashkaine,,Zuid,52.35149,4.8631,Entire home/apt,155,3,3,31-07-2017,0.08,2,0
18820246,Classic high-end canal view apartment,130896439,Emma,,Centrum-Oost,52.36426,4.90027,Entire home/apt,250,7,0,,,5,0
18820636,Exceptional spacious canal view apartment,130896439,Emma,,Centrum-Oost,52.36375,4.90055,Entire home/apt,250,7,0,,,5,0
18820779,Fascinating private canal view loft,130896439,Emma,,Centrum-Oost,52.36327,4.90159,Entire home/apt,250,7,0,,,5,0
18820858,Glorious private studio in souterrain,130896439,Emma,,Centrum-Oost,52.36312,4.90022,Entire home/apt,200,7,0,,,5,0
18823723,2 Bedroom apartment near Vondelpark,51441323,Marlene,,Zuid,52.35161,4.84961,Entire home/apt,240,4,10,20-04-2019,0.27,1,40
18824672,Stylish Two Bedroom Apartment,130861436,Coen,,Centrum-West,52.36572,4.88067,Private room,108,1,204,19-03-2020,5.64,1,307
18828937,Stylish light appartement 5 minutes from Centre.,131116220,Nienke,,Bos en Lommer,52.37675,4.85801,Entire home/apt,185,1,24,03-01-2020,0.65,1,357
18832250,Unique 17th cent. spot on central Amsterdam canal,131141898,Beatrijs,,Centrum-Oost,52.37435,4.90369,Private room,128,2,45,11-11-2019,1.22,1,318
18832640,Large apartment w/ Kingsize bed near centre & RAI,35800697,Roos,,De Pijp - Rivierenbuurt,52.35015,4.9041,Entire home/apt,182,3,37,01-03-2020,1.01,1,0
18835160,New furnitured apartment in quiet neighborhood,125968179,Danni,,Gaasperdam - Driemond,52.29845,4.9869,Entire home/apt,100,3,19,12-08-2019,0.52,1,0
18836486,Lovely apartment in Amsterdam East!,13091047,Tim,,Oud-Oost,52.35089,4.91746,Entire home/apt,100,2,16,04-12-2019,0.44,1,0
18836515,Studio in de Pijp,43566445,Anne,,De Pijp - Rivierenbuurt,52.35731,4.89518,Entire home/apt,100,3,5,02-10-2017,0.14,1,0
18836568,Big sunny house with floor heating ;),1673570,Stijn,,De Pijp - Rivierenbuurt,52.34678,4.90686,Entire home/apt,200,2,22,26-08-2019,0.6,2,0
18837476,Cozy Canal view bedroom with private bathroom!,58288512,Jady,,Zuid,52.35358,4.85424,Private room,50,2,47,04-07-2019,1.27,1,53
18837544,Modern & spacious apartment for couples (w/ kids),7815168,Joyce Man-Wai,,IJburg - Zeeburgereiland,52.36041,4.98971,Entire home/apt,120,2,3,05-09-2018,0.09,1,0
18844549,Spacious sunny house (100m2) in Amsterdam Oost,7818764,Maria,,Watergraafsmeer,52.34523,4.95064,Entire home/apt,330,3,22,25-08-2019,0.64,1,150
18845349,Spacious modern ground floor apartment with garden,2330788,David (And Frances),,Oud-Oost,52.35638,4.90766,Entire home/apt,190,5,13,15-08-2019,0.36,1,0
18847323,central apartment tucked away for a perfect stay,1383298,David,,De Baarsjes - Oud-West,52.36825,4.87553,Entire home/apt,180,2,8,16-08-2017,0.22,1,0
18847421,Perfectly located apartment with sunny balcony,8741866,Charlotte,,De Baarsjes - Oud-West,52.36209,4.85114,Entire home/apt,120,2,5,02-04-2018,0.14,1,0
18849944,4 bedroom family home with garden,60041757,Kitt,,De Pijp - Rivierenbuurt,52.34036,4.89766,Entire home/apt,150,3,10,29-12-2018,0.29,3,0
18855100,Royal Residence,131350539,Kees,,Centrum-West,52.3685,4.88467,Entire home/apt,299,2,11,03-09-2017,0.3,1,0
18855539,Family house with garden in Amsterdam,10500854,Fransien,,Geuzenveld - Slotermeer,52.38266,4.83482,Entire home/apt,149,5,12,25-08-2019,0.34,1,28
18859385,Cozy room with balcony,131160277,Grace,,Noord-Oost,52.40356,4.93623,Private room,45,2,2,30-07-2017,0.05,1,0
18859865,Characteristic & Comfortable in old Amsterdam,5748254,Eva,,De Baarsjes - Oud-West,52.35936,4.86177,Entire home/apt,140,3,6,03-06-2018,0.16,1,0
18862086,Houseboat Oosterdok very close to Central Station,4239731,Karien,,Centrum-Oost,52.37521,4.90519,Entire home/apt,225,3,3,03-11-2017,0.09,1,0
18863330,Nice familyhome! Amsterdam IJburg!,115793591,Anna,,IJburg - Zeeburgereiland,52.34713,5.0049,Entire home/apt,143,2,16,20-10-2019,0.44,1,176
18863344,Cosy apartment with sunny garden,10888881,Valeria,,De Baarsjes - Oud-West,52.36076,4.85653,Entire home/apt,100,3,13,29-04-2019,0.36,1,0
18864227,Apartment 2 bedrooms in downtown Amsterdam,128203243,Tim,,Centrum-West,52.37671,4.89603,Private room,260,14,66,16-03-2020,1.81,2,31
18864783,Nice designed cosy two person studio in West area,131433259,Roos,,Bos en Lommer,52.37653,4.84387,Entire home/apt,80,3,9,30-07-2017,0.24,1,0
18865185,"Light, sunny and welcoming, close to city centre",24612980,Kasja,,Oostelijk Havengebied - Indische Buurt,52.36759,4.94077,Entire home/apt,129,3,9,10-06-2019,0.3,1,0
18866086,Private apartment in tranquil Amsterdam West,46932469,Rico,,Bos en Lommer,52.37479,4.83722,Entire home/apt,125,3,19,15-06-2019,0.53,1,1
18868205,2 bedrooms in the heart of Amsterdam,26045647,Alexander,,Centrum-Oost,52.35938,4.89561,Private room,199,1,2,30-07-2017,0.06,2,0
18869506,Amsterdam Oud-West,131466344,Tommy,,De Baarsjes - Oud-West,52.36668,4.86862,Entire home/apt,150,5,20,23-02-2020,0.54,1,17
18870935,"Central, bright apartment with bathtub & balcony",35419670,Arjan,,Oud-Oost,52.35823,4.91823,Entire home/apt,99,2,15,24-02-2020,0.43,1,0
18871870,Cozy room Amsterdam/bathroom/Netflix/Wifi & bikes,130649752,Mi BnB - Your Home In Amsterdam,,Geuzenveld - Slotermeer,52.3828,4.82627,Hotel room,60,2,124,16-03-2020,3.55,2,249
18872220,Cozey room for 1 or 2,64739102,Aurelia,,Noord-Oost,52.39625,4.95697,Shared room,55,2,45,15-03-2020,1.22,2,48
18872683,Private quiet 'Diamond house' & garden in de Pijp!,113817143,Aniek,,De Pijp - Rivierenbuurt,52.35131,4.90673,Entire home/apt,149,4,8,12-11-2017,0.22,1,0
18872744,Charming quiet and bright familyhouse,12085,Marieke,,Oud-Noord,52.39388,4.91682,Entire home/apt,145,5,3,31-07-2019,0.09,1,68
18873208,"Lovely familyhome 110m2,gardens,  naar centre.",1791023,Jeannot,,Geuzenveld - Slotermeer,52.37348,4.82151,Entire home/apt,158,3,7,15-08-2018,0.2,1,74
18878996,Centrally located on canal with view on Zoo!!,75128794,Jum,,Centrum-Oost,52.36864,4.91926,Entire home/apt,190,4,17,14-08-2019,0.48,1,0
18879176,Amsterdam north + 2 bikes,115030181,Evelien,,Oud-Noord,52.39617,4.91591,Entire home/apt,110,2,26,01-01-2020,0.71,1,0
18882208,Cozy room in 17th Century canal house | Centre,131580321,Annette,,Centrum-West,52.38041,4.89028,Private room,85,3,41,05-03-2020,1.15,2,345
18882385,Cozy  beautiful city centre canal view room,131580321,Annette,,Centrum-West,52.37972,4.89018,Private room,85,3,93,09-03-2020,2.53,2,365
18884139,Comfortable family house in Amsterdam,84951025,Joris,,IJburg - Zeeburgereiland,52.34961,5.01068,Entire home/apt,159,5,10,11-08-2019,0.29,1,293
18884700,Cosy apartment,131595710,Hicham,,Bijlmer-Centrum,52.31809,4.94193,Entire home/apt,150,1,77,12-02-2020,2.09,1,41
18886577,"Nice Room Amsterdam, Bathroom/Netflix/Wifi & Bikes",130649752,Mi BnB - Your Home In Amsterdam,,Geuzenveld - Slotermeer,52.38348,4.8267,Private room,59,2,93,16-02-2020,2.64,2,331
18887456,"Classic Dutch Home, 3 floors & terrace-City Center",19750177,Luis,,Centrum-Oost,52.36129,4.8882,Entire home/apt,230,2,6,29-12-2019,0.16,1,0
18887670,"Great app. for 2 in the ""Red Light District""",131616040,Jimmy,,Centrum-West,52.37387,4.89743,Private room,89,3,138,18-03-2020,3.83,1,113
18887905,Sunny apartment with Amstel view,9183596,Lily,,Oud-Oost,52.35402,4.91123,Private room,95,5,12,22-09-2019,0.33,1,254
18890761,Spacious Double Room by Vondelpark & City Centre,31742956,Karolina,,De Baarsjes - Oud-West,52.36252,4.86836,Private room,99,2,4,23-06-2019,0.17,2,0
18892673,Nice appartment in Amsterdam city centre.,17132281,Paul,,Centrum-Oost,52.36068,4.88853,Entire home/apt,150,3,22,01-10-2017,0.59,1,0
18893742,"Spacious, light apartment in south of Amsterdam",18209156,Sabine,,De Pijp - Rivierenbuurt,52.34218,4.90377,Entire home/apt,120,2,2,19-09-2018,0.09,1,0
18894266,Spacious design apartment & zen garden near centre,14410142,Renate,,De Baarsjes - Oud-West,52.36895,4.85331,Entire home/apt,225,5,16,31-07-2018,0.47,1,0
18901848,"Bright and new apt | Center, Canalview, CS",131726368,Pedro,,Centrum-West,52.38289,4.89009,Entire home/apt,128,1,44,02-03-2020,1.24,2,73
18902739,Monumental double floor house + front & back yard,131732523,Tieke,,Oud-Oost,52.36185,4.9262,Entire home/apt,250,2,1,24-09-2017,0.03,1,0
18903267,"Huge and new 3bed apt near CS | Center, Canalview",131726368,Pedro,,Centrum-West,52.38261,4.89009,Entire home/apt,190,1,51,15-03-2020,1.44,2,199
18905360,Private Studio in Amsterdam-Zuid 15min from Center,131750368,Hassan,,Buitenveldert - Zuidas,52.33337,4.87389,Private room,65,2,8,12-08-2017,0.22,1,0
18905380,A simple small apt in an excellent neighbourhood.,7156578,Nancy,,Zuid,52.35366,4.87004,Entire home/apt,75,4,7,14-08-2017,0.19,2,0
18905973,"Modern room with own bathroom | Center, Canal, CS",131753333,Juan Carlos,,Centrum-West,52.3819,4.88854,Private room,98,1,35,21-01-2020,0.95,2,153
18906299,Sunny apartment with a private roofterrace,81648859,Valerie,,De Baarsjes - Oud-West,52.36152,4.86729,Entire home/apt,150,2,9,27-05-2019,0.25,2,69
18906366,Modern room in City Centre next to famous Jordaan,131753333,Juan Carlos,,Centrum-West,52.38321,4.88899,Private room,98,1,10,20-04-2019,0.27,2,174
18906944,Saint Claire 3,44168250,Ruben,,Centrum-West,52.36876,4.89403,Private room,160,3,13,27-02-2020,0.4,21,332
18907422,Cosy Apartment in Amsterdam (10min from centre),23839335,Meret,,Oud-Oost,52.35461,4.91975,Entire home/apt,108,5,19,16-03-2020,0.52,3,0
18909861,Apartment in Old South - Couple with child,376872,Lisa,,Zuid,52.34612,4.86752,Entire home/apt,100,8,1,15-07-2018,0.04,1,0
18911209,Small luxhome Amsterdam-Zuid,131797851,Elis,,Buitenveldert - Zuidas,52.33327,4.8741,Entire home/apt,120,1,2,27-08-2017,0.06,1,0
18912531,3 Bedroom Family house & garden close to Vondelprk,90082702,Marieke,,De Baarsjes - Oud-West,52.36125,4.8539,Entire home/apt,199,2,27,05-11-2019,0.73,1,0
18919607,Lovely apartment Amsterdam East,7435516,Niels,,Oud-Oost,52.35967,4.91432,Entire home/apt,149,14,0,,,1,0
18922329,Spacious room with double bed,42467828,Arturs,,Gaasperdam - Driemond,52.29595,4.96969,Private room,29,2,9,24-10-2017,0.24,1,0
18923991,Cozy Holiday Hideout in the heart of Amsterdam,34785772,Patrick,,De Baarsjes - Oud-West,52.36762,4.8651,Private room,51,2,2,18-07-2017,0.06,4,0
18924756,Spacious apartment 2min away from Rembrandtpark,5751603,Cristina,,Slotervaart,52.36464,4.84152,Entire home/apt,143,1,5,02-01-2018,0.14,1,0
18927277,"Modern, design apartment in trendy neighborhood!",7004602,Maylan,,Bos en Lommer,52.37851,4.85897,Entire home/apt,125,2,15,02-03-2020,0.45,1,17
18930480,Lovely apartment in popular area Old West,41188526,Fréderique,,De Baarsjes - Oud-West,52.37158,4.86792,Entire home/apt,150,1,8,02-11-2019,0.22,1,0
18931005,Comfortable 2 bedroom apartment @ de Pijp,6605450,Guido,,De Pijp - Rivierenbuurt,52.35157,4.89409,Entire home/apt,350,3,27,03-01-2020,0.73,1,246
18931377,Spacious 2-person apartment next to Rembrandtpark,131963879,Jorrit Frederik,,Slotervaart,52.36611,4.8405,Entire home/apt,120,3,2,08-07-2017,0.06,1,0
18937990,Cosy apartment in Oud West,34304516,Georgina,,De Baarsjes - Oud-West,52.36315,4.86491,Entire home/apt,130,4,25,31-07-2019,0.68,1,0
18938215,Bright & family friendly @the park with 2 bedrooms,571755,Laurens,,Slotervaart,52.36831,4.84876,Entire home/apt,95,3,13,16-03-2020,0.36,1,0
18939034,Spacious luxurious apartment near RAI,9619140,Hidde,,De Pijp - Rivierenbuurt,52.34429,4.90176,Entire home/apt,140,2,10,11-08-2019,0.3,1,99
18939112,Sunny & Green apartment near city centre,2114605,Sabrina,,Oud-Noord,52.39918,4.91465,Entire home/apt,125,3,7,04-04-2019,0.2,1,0
18939163,Designer loft in the most vibrant part of the city,23855459,Aron,,De Pijp - Rivierenbuurt,52.35676,4.89168,Entire home/apt,156,2,30,15-02-2020,0.82,1,0
18939646,Spacious family house in A'dam Old-West,4214304,Claire,,De Baarsjes - Oud-West,52.36832,4.8654,Entire home/apt,243,3,3,01-01-2018,0.09,1,0
18940456,Family home with large garden in popular Baarsjes,132038398,Joyce,,De Baarsjes - Oud-West,52.37312,4.86075,Entire home/apt,150,4,1,09-08-2017,0.03,1,0
18943203,Beautiful spacious apartment in upcoming area,132059669,Simone,,Oud-Noord,52.38659,4.92122,Entire home/apt,100,2,2,01-08-2017,0.06,1,0
18944774,Trendy apartment near Westerpark and the Jordaan,62950784,Cheryl,,Westerpark,52.38884,4.87949,Entire home/apt,99,2,0,,,1,0
18944872,Amsterdam family house,132074477,Dieneke,,IJburg - Zeeburgereiland,52.35791,4.99193,Entire home/apt,80,3,6,25-08-2019,0.2,1,0
18945179,Contemporary two-storey artists' apartment,3790094,Sara,,Oud-Noord,52.3964,4.90792,Entire home/apt,160,3,7,12-08-2018,0.2,2,0
18945772,Large family garden apartment near Vondelpark,6111071,Dennis,,Zuid,52.35585,4.85015,Entire home/apt,250,2,11,14-09-2019,0.34,1,187
18945849,Spectacular 4-person apartment in old-west area!,3684436,Luuk,,De Baarsjes - Oud-West,52.36092,4.86448,Entire home/apt,219,4,3,02-10-2017,0.08,1,64
18950531,Lovely apartment of 76m2.,30494585,Aalje,,Oostelijk Havengebied - Indische Buurt,52.37033,4.93503,Entire home/apt,75,1,62,16-03-2020,1.69,1,159
18952592,Wonderful apartment in quiet Rivierenbuurt,54755296,Janine,,De Pijp - Rivierenbuurt,52.34643,4.89996,Entire home/apt,120,4,3,06-08-2017,0.08,1,0
18953248,Spacious Amsterdam appartment for 2 guests,8173715,Sjaak,,De Baarsjes - Oud-West,52.35913,4.85497,Entire home/apt,70,5,1,23-07-2017,0.03,1,0
18954525,"Sunny, peaceful apartment near Vondelpark",2718002,Klaas,,De Baarsjes - Oud-West,52.35869,4.85989,Entire home/apt,98,4,24,03-03-2020,0.67,1,0
18954673,Cozy two story-appt. in Amsterdam East!,12954144,Laura,,Centrum-Oost,52.37142,4.93123,Entire home/apt,125,2,16,26-08-2018,0.43,1,0
18955480,Studio in the middle of the center,43928047,Dominykas,,Centrum-Oost,52.37148,4.89969,Entire home/apt,160,2,22,31-08-2019,0.6,2,0
18956688,3 bedroom family house near Vondelpark and museums,127227108,Iriet,,Zuid,52.35406,4.86821,Entire home/apt,333,3,20,22-02-2020,0.58,2,12
18959957,your Vondelpark apartment,35542425,Richard,,Zuid,52.35555,4.85243,Entire home/apt,120,2,20,28-07-2019,0.54,1,0
18960017,Bright studio in the city centre (Jordaan),31037621,Mariëlle,,Centrum-West,52.37867,4.88421,Entire home/apt,100,2,8,01-12-2019,0.54,1,0
18966112,Modern apartment in trendy East (Javaplein),46231154,Marrit,,Oostelijk Havengebied - Indische Buurt,52.36403,4.94013,Entire home/apt,80,2,25,09-08-2019,0.72,1,0
18966172,Charming appartement in Amsterdam South,13066621,Tessa,,Zuid,52.3488,4.85892,Entire home/apt,150,3,7,14-02-2020,0.2,1,0
18966176,a Beautiful apartment in great location Amsterdam,132272892,Jonathan,,Buitenveldert - Zuidas,52.32437,4.88285,Entire home/apt,115,1,14,27-08-2017,0.39,1,0
